transformer_id,timestamp,frequency_hz,magnitude_db,phase_deg,winding,label
TX-1,2026-07-01T11:00:00Z,21.032761,-28.655622,5.540751,HV,healthy
TX-1,2026-07-01T11:00:00Z,21.512011,-28.684763,5.235823,HV,healthy
TX-1,2026-07-01T11:00:00Z,22.002182,-28.840036,4.275316,HV,healthy
TX-1,2026-07-01T11:00:00Z,22.503522,-29.247239,4.460236,HV,healthy
TX-1,2026-07-01T11:00:00Z,23.016285,-29.565475,3.916182,HV,healthy
TX-1,2026-07-01T11:00:00Z,23.540732,-29.76104,3.254028,HV,healthy
TX-1,2026-07-01T11:00:00Z,24.077129,-29.726453,2.747293,HV,healthy
TX-1,2026-07-01T11:00:00Z,24.625748,-29.888203,2.044243,HV,healthy
TX-1,2026-07-01T11:00:00Z,25.186868,-30.083129,2.117657,HV,healthy
TX-1,2026-07-01T11:00:00Z,25.760774,-30.418958,0.624386,HV,healthy
TX-1,2026-07-01T11:00:00Z,26.347756,-30.428878,-0.129617,HV,healthy
TX-1,2026-07-01T11:00:00Z,26.948114,-30.581295,-0.994995,HV,healthy
TX-1,2026-07-01T11:00:00Z,27.562151,-30.69216,-1.813214,HV,healthy
TX-1,2026-07-01T11:00:00Z,28.19018,-30.712082,-2.623824,HV,healthy
TX-1,2026-07-01T11:00:00Z,28.832519,-30.91941,-3.225307,HV,healthy
TX-1,2026-07-01T11:00:00Z,29.489494,-30.954281,-3.658819,HV,healthy
TX-1,2026-07-01T11:00:00Z,30.161439,-31.142906,-4.273524,HV,healthy
TX-1,2026-07-01T11:00:00Z,30.848695,-31.201133,-5.178309,HV,healthy
TX-1,2026-07-01T11:00:00Z,31.55161,-31.236605,-6.310183,HV,healthy
TX-1,2026-07-01T11:00:00Z,32.270542,-31.632845,-6.461596,HV,healthy
TX-1,2026-07-01T11:00:00Z,33.005856,-31.542225,-7.35489,HV,healthy
TX-1,2026-07-01T11:00:00Z,33.757924,-31.642733,-8.553545,HV,healthy
TX-1,2026-07-01T11:00:00Z,34.527129,-31.744689,-9.598664,HV,healthy
TX-1,2026-07-01T11:00:00Z,35.313861,-31.766468,-9.973438,HV,healthy
TX-1,2026-07-01T11:00:00Z,36.11852,-31.577833,-10.979135,HV,healthy
TX-1,2026-07-01T11:00:00Z,36.941513,-32.010233,-12.499985,HV,healthy
TX-1,2026-07-01T11:00:00Z,37.783259,-31.815664,-12.817918,HV,healthy
TX-1,2026-07-01T11:00:00Z,38.644185,-32.296979,-13.55817,HV,healthy
TX-1,2026-07-01T11:00:00Z,39.524728,-32.182327,-14.896071,HV,healthy
TX-1,2026-07-01T11:00:00Z,40.425334,-32.199908,-15.333107,HV,healthy
TX-1,2026-07-01T11:00:00Z,41.346462,-32.234033,-16.862171,HV,healthy
TX-1,2026-07-01T11:00:00Z,42.288579,-32.319044,-16.614027,HV,healthy
TX-1,2026-07-01T11:00:00Z,43.252163,-32.417254,-17.513377,HV,healthy
TX-1,2026-07-01T11:00:00Z,44.237702,-32.706459,-18.972176,HV,healthy
TX-1,2026-07-01T11:00:00Z,45.245699,-32.849308,-19.577737,HV,healthy
TX-1,2026-07-01T11:00:00Z,46.276663,-32.785459,-21.531192,HV,healthy
TX-1,2026-07-01T11:00:00Z,47.331119,-33.085868,-21.864868,HV,healthy
TX-1,2026-07-01T11:00:00Z,48.409601,-33.400718,-22.344835,HV,healthy
TX-1,2026-07-01T11:00:00Z,49.512658,-33.541016,-23.469988,HV,healthy
TX-1,2026-07-01T11:00:00Z,50.640849,-33.680283,-23.556975,HV,healthy
TX-1,2026-07-01T11:00:00Z,51.794747,-33.648965,-23.832222,HV,healthy
TX-1,2026-07-01T11:00:00Z,52.974937,-33.893257,-25.876072,HV,healthy
TX-1,2026-07-01T11:00:00Z,54.182019,-34.012039,-26.499699,HV,healthy
TX-1,2026-07-01T11:00:00Z,55.416606,-34.390528,-26.814005,HV,healthy
TX-1,2026-07-01T11:00:00Z,56.679323,-34.52318,-26.990631,HV,healthy
TX-1,2026-07-01T11:00:00Z,57.970813,-34.683118,-28.833643,HV,healthy
TX-1,2026-07-01T11:00:00Z,59.291731,-35.062538,-28.936779,HV,healthy
TX-1,2026-07-01T11:00:00Z,60.642747,-35.195626,-28.981088,HV,healthy
TX-1,2026-07-01T11:00:00Z,62.024547,-35.619835,-31.024532,HV,healthy
TX-1,2026-07-01T11:00:00Z,63.437833,-35.839315,-31.511048,HV,healthy
TX-1,2026-07-01T11:00:00Z,64.883321,-36.113781,-31.783057,HV,healthy
TX-1,2026-07-01T11:00:00Z,66.361747,-36.5143,-32.416746,HV,healthy
TX-1,2026-07-01T11:00:00Z,67.873859,-36.546353,-32.458042,HV,healthy
TX-1,2026-07-01T11:00:00Z,69.420427,-36.979639,-33.240508,HV,healthy
TX-1,2026-07-01T11:00:00Z,71.002234,-37.201772,-34.580677,HV,healthy
TX-1,2026-07-01T11:00:00Z,72.620085,-37.429734,-34.177466,HV,healthy
TX-1,2026-07-01T11:00:00Z,74.274799,-37.736007,-35.107057,HV,healthy
TX-1,2026-07-01T11:00:00Z,75.967218,-38.006384,-34.838273,HV,healthy
TX-1,2026-07-01T11:00:00Z,77.6982,-38.425337,-36.050892,HV,healthy
TX-1,2026-07-01T11:00:00Z,79.468624,-38.778676,-36.486367,HV,healthy
TX-1,2026-07-01T11:00:00Z,81.279389,-39.03107,-36.427522,HV,healthy
TX-1,2026-07-01T11:00:00Z,83.131414,-39.574513,-36.731846,HV,healthy
TX-1,2026-07-01T11:00:00Z,85.025639,-39.838206,-37.232066,HV,healthy
TX-1,2026-07-01T11:00:00Z,86.963025,-40.115756,-38.441604,HV,healthy
TX-1,2026-07-01T11:00:00Z,88.944556,-40.358703,-37.890564,HV,healthy
TX-1,2026-07-01T11:00:00Z,90.971239,-40.435552,-38.840907,HV,healthy
TX-1,2026-07-01T11:00:00Z,93.044101,-40.911486,-38.638167,HV,healthy
TX-1,2026-07-01T11:00:00Z,95.164196,-41.105411,-39.591298,HV,healthy
TX-1,2026-07-01T11:00:00Z,97.332598,-41.118866,-39.118034,HV,healthy
TX-1,2026-07-01T11:00:00Z,99.55041,-41.623497,-39.880033,HV,healthy
TX-1,2026-07-01T11:00:00Z,101.818756,-41.706229,-40.318235,HV,healthy
TX-1,2026-07-01T11:00:00Z,104.138789,-42.193481,-39.755323,HV,healthy
TX-1,2026-07-01T11:00:00Z,106.511686,-42.309966,-40.168704,HV,healthy
TX-1,2026-07-01T11:00:00Z,108.938652,-42.635899,-40.725299,HV,healthy
TX-1,2026-07-01T11:00:00Z,111.420918,-42.746491,-40.104437,HV,healthy
TX-1,2026-07-01T11:00:00Z,113.959745,-42.759353,-41.058271,HV,healthy
TX-1,2026-07-01T11:00:00Z,116.556421,-43.321375,-41.059235,HV,healthy
TX-1,2026-07-01T11:00:00Z,119.212265,-43.16077,-41.148629,HV,healthy
TX-1,2026-07-01T11:00:00Z,121.928625,-43.340442,-41.683322,HV,healthy
TX-1,2026-07-01T11:00:00Z,124.706879,-43.601714,-41.422511,HV,healthy
TX-1,2026-07-01T11:00:00Z,127.548439,-43.852191,-41.997212,HV,healthy
TX-1,2026-07-01T11:00:00Z,130.454746,-43.733314,-42.119815,HV,healthy
TX-1,2026-07-01T11:00:00Z,133.427276,-43.918602,-41.581001,HV,healthy
TX-1,2026-07-01T11:00:00Z,136.467537,-43.885622,-42.713854,HV,healthy
TX-1,2026-07-01T11:00:00Z,139.577074,-43.985076,-43.436041,HV,healthy
TX-1,2026-07-01T11:00:00Z,142.757464,-43.80266,-42.002679,HV,healthy
TX-1,2026-07-01T11:00:00Z,146.010323,-44.120474,-41.807309,HV,healthy
TX-1,2026-07-01T11:00:00Z,149.337301,-44.267211,-43.17402,HV,healthy
TX-1,2026-07-01T11:00:00Z,152.740087,-44.103848,-43.977399,HV,healthy
TX-1,2026-07-01T11:00:00Z,156.220408,-44.103263,-43.524453,HV,healthy
TX-1,2026-07-01T11:00:00Z,159.780032,-43.926969,-43.720114,HV,healthy
TX-1,2026-07-01T11:00:00Z,163.420766,-43.989879,-43.895619,HV,healthy
TX-1,2026-07-01T11:00:00Z,167.144456,-44.036331,-44.488535,HV,healthy
TX-1,2026-07-01T11:00:00Z,170.952994,-43.836252,-44.045192,HV,healthy
TX-1,2026-07-01T11:00:00Z,174.848314,-44.191916,-44.312109,HV,healthy
TX-1,2026-07-01T11:00:00Z,178.832391,-44.060223,-45.376329,HV,healthy
TX-1,2026-07-01T11:00:00Z,182.90725,-44.047581,-44.767949,HV,healthy
TX-1,2026-07-01T11:00:00Z,187.074958,-43.905976,-44.508611,HV,healthy
TX-1,2026-07-01T11:00:00Z,191.33763,-43.988416,-45.556486,HV,healthy
TX-1,2026-07-01T11:00:00Z,195.697432,-43.617487,-46.069783,HV,healthy
TX-1,2026-07-01T11:00:00Z,200.156576,-43.674329,-46.31564,HV,healthy
TX-1,2026-07-01T11:00:00Z,204.717325,-43.788197,-46.35147,HV,healthy
TX-1,2026-07-01T11:00:00Z,209.381996,-43.645796,-47.643597,HV,healthy
TX-1,2026-07-01T11:00:00Z,214.152955,-43.372565,-47.254561,HV,healthy
TX-1,2026-07-01T11:00:00Z,219.032624,-43.221194,-47.860864,HV,healthy
TX-1,2026-07-01T11:00:00Z,224.023481,-42.97683,-47.365354,HV,healthy
TX-1,2026-07-01T11:00:00Z,229.12806,-42.771686,-48.589405,HV,healthy
TX-1,2026-07-01T11:00:00Z,234.348951,-43.082895,-48.283212,HV,healthy
TX-1,2026-07-01T11:00:00Z,239.688805,-43.23447,-49.837736,HV,healthy
TX-1,2026-07-01T11:00:00Z,245.150332,-43.352313,-49.622245,HV,healthy
TX-1,2026-07-01T11:00:00Z,250.736305,-42.945042,-50.205056,HV,healthy
TX-1,2026-07-01T11:00:00Z,256.449559,-43.066755,-51.170517,HV,healthy
TX-1,2026-07-01T11:00:00Z,262.292995,-42.974293,-51.256026,HV,healthy
TX-1,2026-07-01T11:00:00Z,268.26958,-42.979125,-51.359589,HV,healthy
TX-1,2026-07-01T11:00:00Z,274.382346,-42.892416,-52.50471,HV,healthy
TX-1,2026-07-01T11:00:00Z,280.634397,-42.70451,-53.594953,HV,healthy
TX-1,2026-07-01T11:00:00Z,287.028906,-42.843473,-53.479879,HV,healthy
TX-1,2026-07-01T11:00:00Z,293.569121,-42.903282,-54.399496,HV,healthy
TX-1,2026-07-01T11:00:00Z,300.25836,-43.057374,-54.751341,HV,healthy
TX-1,2026-07-01T11:00:00Z,307.100019,-43.186028,-55.232285,HV,healthy
TX-1,2026-07-01T11:00:00Z,314.097572,-43.050933,-56.475635,HV,healthy
TX-1,2026-07-01T11:00:00Z,321.25457,-43.039608,-57.040906,HV,healthy
TX-1,2026-07-01T11:00:00Z,328.574648,-42.830252,-56.809646,HV,healthy
TX-1,2026-07-01T11:00:00Z,336.061519,-43.150031,-57.824927,HV,healthy
TX-1,2026-07-01T11:00:00Z,343.718986,-43.106332,-59.259577,HV,healthy
TX-1,2026-07-01T11:00:00Z,351.550936,-43.422588,-58.540956,HV,healthy
TX-1,2026-07-01T11:00:00Z,359.561343,-43.628834,-59.369404,HV,healthy
TX-1,2026-07-01T11:00:00Z,367.754275,-43.708314,-60.388445,HV,healthy
TX-1,2026-07-01T11:00:00Z,376.13389,-43.793377,-61.254072,HV,healthy
TX-1,2026-07-01T11:00:00Z,384.704443,-43.494445,-61.016161,HV,healthy
TX-1,2026-07-01T11:00:00Z,393.470283,-44.073543,-61.831368,HV,healthy
TX-1,2026-07-01T11:00:00Z,402.435861,-43.96805,-61.634939,HV,healthy
TX-1,2026-07-01T11:00:00Z,411.605727,-44.378941,-63.031785,HV,healthy
TX-1,2026-07-01T11:00:00Z,420.984538,-44.258915,-63.650425,HV,healthy
TX-1,2026-07-01T11:00:00Z,430.577053,-44.500766,-64.470444,HV,healthy
TX-1,2026-07-01T11:00:00Z,440.388142,-44.745779,-64.666414,HV,healthy
TX-1,2026-07-01T11:00:00Z,450.422786,-44.895265,-65.322594,HV,healthy
TX-1,2026-07-01T11:00:00Z,460.686078,-45.156485,-65.64028,HV,healthy
TX-1,2026-07-01T11:00:00Z,471.183229,-45.16186,-66.905477,HV,healthy
TX-1,2026-07-01T11:00:00Z,481.919567,-45.468038,-67.413546,HV,healthy
TX-1,2026-07-01T11:00:00Z,492.900542,-45.754288,-67.958765,HV,healthy
TX-1,2026-07-01T11:00:00Z,504.131728,-45.931555,-67.962722,HV,healthy
TX-1,2026-07-01T11:00:00Z,515.618828,-45.881285,-68.174699,HV,healthy
TX-1,2026-07-01T11:00:00Z,527.367671,-45.83465,-69.434623,HV,healthy
TX-1,2026-07-01T11:00:00Z,539.384222,-46.208051,-69.87905,HV,healthy
TX-1,2026-07-01T11:00:00Z,551.674582,-46.40576,-70.021608,HV,healthy
TX-1,2026-07-01T11:00:00Z,564.244988,-46.4956,-70.662761,HV,healthy
TX-1,2026-07-01T11:00:00Z,577.101823,-46.486927,-70.579096,HV,healthy
TX-1,2026-07-01T11:00:00Z,590.251612,-46.787409,-72.233513,HV,healthy
TX-1,2026-07-01T11:00:00Z,603.701031,-47.011914,-72.013024,HV,healthy
TX-1,2026-07-01T11:00:00Z,617.456908,-46.906146,-72.320798,HV,healthy
TX-1,2026-07-01T11:00:00Z,631.526224,-47.120884,-73.236765,HV,healthy
TX-1,2026-07-01T11:00:00Z,645.916123,-47.058734,-72.969588,HV,healthy
TX-1,2026-07-01T11:00:00Z,660.633909,-47.355861,-73.199906,HV,healthy
TX-1,2026-07-01T11:00:00Z,675.687052,-47.651237,-73.137746,HV,healthy
TX-1,2026-07-01T11:00:00Z,691.083195,-47.746673,-72.808946,HV,healthy
TX-1,2026-07-01T11:00:00Z,706.830154,-47.357114,-73.522039,HV,healthy
TX-1,2026-07-01T11:00:00Z,722.935921,-47.398759,-73.979036,HV,healthy
TX-1,2026-07-01T11:00:00Z,739.408673,-47.725949,-73.704832,HV,healthy
TX-1,2026-07-01T11:00:00Z,756.256771,-47.787344,-73.350266,HV,healthy
TX-1,2026-07-01T11:00:00Z,773.488768,-47.530679,-74.220728,HV,healthy
TX-1,2026-07-01T11:00:00Z,791.113412,-47.925291,-74.227555,HV,healthy
TX-1,2026-07-01T11:00:00Z,809.13965,-47.892292,-73.645579,HV,healthy
TX-1,2026-07-01T11:00:00Z,827.576632,-47.650212,-73.936176,HV,healthy
TX-1,2026-07-01T11:00:00Z,846.433717,-47.784654,-73.540287,HV,healthy
TX-1,2026-07-01T11:00:00Z,865.720478,-47.695518,-73.729952,HV,healthy
TX-1,2026-07-01T11:00:00Z,885.446706,-47.679566,-73.342942,HV,healthy
TX-1,2026-07-01T11:00:00Z,905.622413,-47.556269,-73.911132,HV,healthy
TX-1,2026-07-01T11:00:00Z,926.257843,-47.339798,-73.350352,HV,healthy
TX-1,2026-07-01T11:00:00Z,947.363469,-47.474168,-73.253746,HV,healthy
TX-1,2026-07-01T11:00:00Z,968.950006,-47.321533,-73.455985,HV,healthy
TX-1,2026-07-01T11:00:00Z,991.028412,-47.650313,-73.372121,HV,healthy
TX-1,2026-07-01T11:00:00Z,1013.609895,-47.269861,-72.227268,HV,healthy
TX-1,2026-07-01T11:00:00Z,1036.705917,-47.304752,-72.375374,HV,healthy
TX-1,2026-07-01T11:00:00Z,1060.328203,-47.273631,-72.35682,HV,healthy
TX-1,2026-07-01T11:00:00Z,1084.488744,-47.132809,-71.67974,HV,healthy
TX-1,2026-07-01T11:00:00Z,1109.199805,-46.960151,-70.864869,HV,healthy
TX-1,2026-07-01T11:00:00Z,1134.473931,-46.681208,-71.885673,HV,healthy
TX-1,2026-07-01T11:00:00Z,1160.32395,-46.926691,-71.212915,HV,healthy
TX-1,2026-07-01T11:00:00Z,1186.762985,-46.633817,-70.609,HV,healthy
TX-1,2026-07-01T11:00:00Z,1213.804457,-46.624225,-69.266822,HV,healthy
TX-1,2026-07-01T11:00:00Z,1241.462094,-46.517402,-69.336755,HV,healthy
TX-1,2026-07-01T11:00:00Z,1269.749936,-46.238901,-68.729621,HV,healthy
TX-1,2026-07-01T11:00:00Z,1298.682342,-46.234999,-69.068866,HV,healthy
TX-1,2026-07-01T11:00:00Z,1328.273998,-46.047751,-68.627618,HV,healthy
TX-1,2026-07-01T11:00:00Z,1358.539928,-46.211296,-67.559695,HV,healthy
TX-1,2026-07-01T11:00:00Z,1389.495494,-46.240225,-67.267816,HV,healthy
TX-1,2026-07-01T11:00:00Z,1421.156411,-46.125878,-66.618506,HV,healthy
TX-1,2026-07-01T11:00:00Z,1453.538751,-46.021894,-66.455796,HV,healthy
TX-1,2026-07-01T11:00:00Z,1486.658952,-46.007959,-65.809325,HV,healthy
TX-1,2026-07-01T11:00:00Z,1520.533827,-46.184136,-65.39559,HV,healthy
TX-1,2026-07-01T11:00:00Z,1555.180571,-46.006381,-64.685644,HV,healthy
TX-1,2026-07-01T11:00:00Z,1590.616773,-45.996171,-64.212764,HV,healthy
TX-1,2026-07-01T11:00:00Z,1626.860421,-45.675669,-64.72446,HV,healthy
TX-1,2026-07-01T11:00:00Z,1663.929913,-45.807479,-64.519688,HV,healthy
TX-1,2026-07-01T11:00:00Z,1701.844068,-46.265862,-62.768853,HV,healthy
TX-1,2026-07-01T11:00:00Z,1740.622131,-46.243258,-62.248871,HV,healthy
TX-1,2026-07-01T11:00:00Z,1780.283787,-46.495524,-62.693369,HV,healthy
TX-1,2026-07-01T11:00:00Z,1820.84917,-46.454157,-62.598027,HV,healthy
TX-1,2026-07-01T11:00:00Z,1862.338873,-46.421466,-61.392293,HV,healthy
TX-1,2026-07-01T11:00:00Z,1904.773956,-46.404849,-60.647207,HV,healthy
TX-1,2026-07-01T11:00:00Z,1948.17596,-46.825551,-59.898894,HV,healthy
TX-1,2026-07-01T11:00:00Z,1992.566919,-46.958114,-60.021437,HV,healthy
TX-1,2026-07-01T11:00:00Z,2037.969366,-47.338961,-59.999129,HV,healthy
TX-1,2026-07-01T11:00:00Z,2084.40635,-47.210874,-59.843412,HV,healthy
TX-1,2026-07-01T11:00:00Z,2131.901442,-47.527761,-59.131239,HV,healthy
TX-1,2026-07-01T11:00:00Z,2180.478753,-47.641584,-58.919779,HV,healthy
TX-1,2026-07-01T11:00:00Z,2230.162942,-47.898769,-58.885533,HV,healthy
TX-1,2026-07-01T11:00:00Z,2280.97923,-47.997155,-57.355139,HV,healthy
TX-1,2026-07-01T11:00:00Z,2332.953414,-48.472501,-57.171867,HV,healthy
TX-1,2026-07-01T11:00:00Z,2386.111876,-48.664068,-57.159355,HV,healthy
TX-1,2026-07-01T11:00:00Z,2440.481603,-48.368385,-57.72682,HV,healthy
TX-1,2026-07-01T11:00:00Z,2496.090193,-49.132443,-56.778293,HV,healthy
TX-1,2026-07-01T11:00:00Z,2552.965875,-49.36237,-56.643568,HV,healthy
TX-1,2026-07-01T11:00:00Z,2611.137522,-49.186942,-56.518925,HV,healthy
TX-1,2026-07-01T11:00:00Z,2670.634662,-49.296561,-56.010047,HV,healthy
TX-1,2026-07-01T11:00:00Z,2731.487499,-50.182205,-56.087151,HV,healthy
TX-1,2026-07-01T11:00:00Z,2793.726923,-50.339241,-55.893995,HV,healthy
TX-1,2026-07-01T11:00:00Z,2857.384528,-50.512758,-55.801087,HV,healthy
TX-1,2026-07-01T11:00:00Z,2922.49263,-50.586196,-55.80229,HV,healthy
TX-1,2026-07-01T11:00:00Z,2989.084279,-51.27563,-56.551413,HV,healthy
TX-1,2026-07-01T11:00:00Z,3057.19328,-51.446165,-55.720117,HV,healthy
TX-1,2026-07-01T11:00:00Z,3126.854206,-51.573314,-55.907441,HV,healthy
TX-1,2026-07-01T11:00:00Z,3198.102419,-51.903124,-56.143605,HV,healthy
TX-1,2026-07-01T11:00:00Z,3270.974088,-52.300217,-54.920395,HV,healthy
TX-1,2026-07-01T11:00:00Z,3345.506204,-52.535525,-54.877113,HV,healthy
TX-1,2026-07-01T11:00:00Z,3421.736601,-52.988764,-55.014079,HV,healthy
TX-1,2026-07-01T11:00:00Z,3499.703978,-53.080008,-55.457482,HV,healthy
TX-1,2026-07-01T11:00:00Z,3579.447912,-53.339972,-55.033091,HV,healthy
TX-1,2026-07-01T11:00:00Z,3661.008884,-53.514254,-55.593447,HV,healthy
TX-1,2026-07-01T11:00:00Z,3744.428297,-53.87419,-55.55237,HV,healthy
TX-1,2026-07-01T11:00:00Z,3829.748497,-53.954187,-56.115486,HV,healthy
TX-1,2026-07-01T11:00:00Z,3917.012795,-54.098785,-55.572361,HV,healthy
TX-1,2026-07-01T11:00:00Z,4006.26549,-54.444501,-55.76754,HV,healthy
TX-1,2026-07-01T11:00:00Z,4097.551888,-54.623189,-56.379766,HV,healthy
TX-1,2026-07-01T11:00:00Z,4190.91833,-54.866867,-55.951642,HV,healthy
TX-1,2026-07-01T11:00:00Z,4286.412211,-55.064276,-56.03991,HV,healthy
TX-1,2026-07-01T11:00:00Z,4384.082007,-55.352411,-55.369177,HV,healthy
TX-1,2026-07-01T11:00:00Z,4483.977298,-55.366987,-55.812947,HV,healthy
TX-1,2026-07-01T11:00:00Z,4586.148793,-55.589762,-56.24964,HV,healthy
TX-1,2026-07-01T11:00:00Z,4690.648359,-55.412427,-56.238347,HV,healthy
TX-1,2026-07-01T11:00:00Z,4797.529043,-55.63233,-56.402781,HV,healthy
TX-1,2026-07-01T11:00:00Z,4906.8451,-55.943332,-56.5821,HV,healthy
TX-1,2026-07-01T11:00:00Z,5018.652023,-56.239799,-57.011147,HV,healthy
TX-1,2026-07-01T11:00:00Z,5133.006568,-56.407973,-56.711536,HV,healthy
TX-1,2026-07-01T11:00:00Z,5249.966785,-56.170295,-57.017126,HV,healthy
TX-1,2026-07-01T11:00:00Z,5369.592047,-56.410001,-57.279973,HV,healthy
TX-1,2026-07-01T11:00:00Z,5491.943079,-56.470995,-56.629087,HV,healthy
TX-1,2026-07-01T11:00:00Z,5617.081991,-56.892083,-56.722371,HV,healthy
TX-1,2026-07-01T11:00:00Z,5745.072307,-56.573103,-57.629471,HV,healthy
TX-1,2026-07-01T11:00:00Z,5875.978998,-56.721038,-56.989453,HV,healthy
TX-1,2026-07-01T11:00:00Z,6009.868517,-57.028664,-56.556479,HV,healthy
TX-1,2026-07-01T11:00:00Z,6146.80883,-57.002432,-56.533389,HV,healthy
TX-1,2026-07-01T11:00:00Z,6286.869452,-56.959276,-56.536196,HV,healthy
TX-1,2026-07-01T11:00:00Z,6430.121484,-57.056466,-56.906794,HV,healthy
TX-1,2026-07-01T11:00:00Z,6576.637642,-57.172902,-57.221874,HV,healthy
TX-1,2026-07-01T11:00:00Z,6726.492305,-57.209455,-57.263847,HV,healthy
TX-1,2026-07-01T11:00:00Z,6879.761542,-57.297584,-56.623456,HV,healthy
TX-1,2026-07-01T11:00:00Z,7036.523158,-57.304647,-56.524395,HV,healthy
TX-1,2026-07-01T11:00:00Z,7196.85673,-57.177322,-56.059386,HV,healthy
TX-1,2026-07-01T11:00:00Z,7360.843648,-57.8572,-56.015524,HV,healthy
TX-1,2026-07-01T11:00:00Z,7528.567157,-57.586383,-56.372241,HV,healthy
TX-1,2026-07-01T11:00:00Z,7700.112398,-57.608363,-56.663216,HV,healthy
TX-1,2026-07-01T11:00:00Z,7875.566453,-57.680562,-56.121495,HV,healthy
TX-1,2026-07-01T11:00:00Z,8055.018389,-57.877778,-55.717265,HV,healthy
TX-1,2026-07-01T11:00:00Z,8238.5593,-58.190173,-55.677202,HV,healthy
TX-1,2026-07-01T11:00:00Z,8426.282357,-57.990473,-55.601635,HV,healthy
TX-1,2026-07-01T11:00:00Z,8618.282854,-57.902554,-55.025392,HV,healthy
TX-1,2026-07-01T11:00:00Z,8814.658257,-58.523286,-55.066288,HV,healthy
TX-1,2026-07-01T11:00:00Z,9015.508253,-58.305284,-54.836382,HV,healthy
TX-1,2026-07-01T11:00:00Z,9220.934797,-58.636361,-54.163591,HV,healthy
TX-1,2026-07-01T11:00:00Z,9431.042173,-58.759487,-54.134893,HV,healthy
TX-1,2026-07-01T11:00:00Z,9645.937035,-59.082754,-53.545694,HV,healthy
TX-1,2026-07-01T11:00:00Z,9865.728473,-59.161119,-53.187089,HV,healthy
TX-1,2026-07-01T11:00:00Z,10090.528057,-59.113875,-53.389515,HV,healthy
TX-1,2026-07-01T11:00:00Z,10320.449905,-59.431347,-52.74856,HV,healthy
TX-1,2026-07-01T11:00:00Z,10555.610731,-59.480749,-51.588891,HV,healthy
TX-1,2026-07-01T11:00:00Z,10796.129909,-59.797803,-52.223122,HV,healthy
TX-1,2026-07-01T11:00:00Z,11042.129536,-60.154246,-52.186381,HV,healthy
TX-1,2026-07-01T11:00:00Z,11293.734488,-60.215921,-51.653874,HV,healthy
TX-1,2026-07-01T11:00:00Z,11551.072487,-60.68053,-50.455797,HV,healthy
TX-1,2026-07-01T11:00:00Z,11814.274166,-60.902202,-50.003219,HV,healthy
