transformer_id,timestamp,frequency_hz,magnitude_db,phase_deg,winding,label
TX-1,2026-07-08T11:30:00Z,29.489494,-30.954284,-3.658815,HV,insulation_related_abnormality_suspected
TX-1,2026-07-08T11:30:00Z,30.161439,-31.14291,-4.27352,HV,insulation_related_abnormality_suspected
TX-1,2026-07-08T11:30:00Z,30.848695,-31.201136,-5.178304,HV,insulation_related_abnormality_suspected
TX-1,2026-07-08T11:30:00Z,31.55161,-31.236609,-6.310178,HV,insulation_related_abnormality_suspected
TX-1,2026-07-08T11:30:00Z,32.270542,-31.632849,-6.461592,HV,insulation_related_abnormality_suspected
TX-1,2026-07-08T11:30:00Z,33.005856,-31.542229,-7.354886,HV,insulation_related_abnormality_suspected
TX-1,2026-07-08T11:30:00Z,33.757924,-31.642737,-8.553541,HV,insulation_related_abnormality_suspected
TX-1,2026-07-08T11:30:00Z,34.527129,-31.744693,-9.598661,HV,insulation_related_abnormality_suspected
TX-1,2026-07-08T11:30:00Z,35.313861,-31.766473,-9.973436,HV,insulation_related_abnormality_suspected
TX-1,2026-07-08T11:30:00Z,36.11852,-31.577838,-10.979133,HV,insulation_related_abnormality_suspected
TX-1,2026-07-08T11:30:00Z,36.941513,-32.010239,-12.499985,HV,insulation_related_abnormality_suspected
TX-1,2026-07-08T11:30:00Z,37.783259,-31.815669,-12.817919,HV,insulation_related_abnormality_suspected
TX-1,2026-07-08T11:30:00Z,38.644185,-32.296984,-13.558172,HV,insulation_related_abnormality_suspected
TX-1,2026-07-08T11:30:00Z,39.524728,-32.182333,-14.896074,HV,insulation_related_abnormality_suspected
TX-1,2026-07-08T11:30:00Z,40.425334,-32.199914,-15.333112,HV,insulation_related_abnormality_suspected
TX-1,2026-07-08T11:30:00Z,41.346462,-32.23404,-16.862177,HV,insulation_related_abnormality_suspected
TX-1,2026-07-08T11:30:00Z,42.288579,-32.319051,-16.614034,HV,insulation_related_abnormality_suspected
TX-1,2026-07-08T11:30:00Z,43.252163,-32.417261,-17.513386,HV,insulation_related_abnormality_suspected
TX-1,2026-07-08T11:30:00Z,44.237702,-32.706467,-18.972185,HV,insulation_related_abnormality_suspected
TX-1,2026-07-08T11:30:00Z,45.245699,-32.849316,-19.577747,HV,insulation_related_abnormality_suspected
TX-1,2026-07-08T11:30:00Z,46.276663,-32.785467,-21.531202,HV,insulation_related_abnormality_suspected
TX-1,2026-07-08T11:30:00Z,47.331119,-33.085877,-21.864879,HV,insulation_related_abnormality_suspected
TX-1,2026-07-08T11:30:00Z,48.409601,-33.400727,-22.344846,HV,insulation_related_abnormality_suspected
TX-1,2026-07-08T11:30:00Z,49.512658,-33.541026,-23.469997,HV,insulation_related_abnormality_suspected
TX-1,2026-07-08T11:30:00Z,50.640849,-33.680293,-23.556984,HV,insulation_related_abnormality_suspected
TX-1,2026-07-08T11:30:00Z,51.794747,-33.648976,-23.832229,HV,insulation_related_abnormality_suspected
TX-1,2026-07-08T11:30:00Z,52.974937,-33.893268,-25.876077,HV,insulation_related_abnormality_suspected
TX-1,2026-07-08T11:30:00Z,54.182019,-34.012051,-26.499702,HV,insulation_related_abnormality_suspected
TX-1,2026-07-08T11:30:00Z,55.416606,-34.390541,-26.814006,HV,insulation_related_abnormality_suspected
TX-1,2026-07-08T11:30:00Z,56.679323,-34.523193,-26.990629,HV,insulation_related_abnormality_suspected
TX-1,2026-07-08T11:30:00Z,57.970813,-34.683132,-28.833637,HV,insulation_related_abnormality_suspected
TX-1,2026-07-08T11:30:00Z,59.291731,-35.062553,-28.93677,HV,insulation_related_abnormality_suspected
TX-1,2026-07-08T11:30:00Z,60.642747,-35.195641,-28.981076,HV,insulation_related_abnormality_suspected
TX-1,2026-07-08T11:30:00Z,62.024547,-35.619851,-31.024518,HV,insulation_related_abnormality_suspected
TX-1,2026-07-08T11:30:00Z,63.437833,-35.839332,-31.511031,HV,insulation_related_abnormality_suspected
TX-1,2026-07-08T11:30:00Z,64.883321,-36.113799,-31.783037,HV,insulation_related_abnormality_suspected
TX-1,2026-07-08T11:30:00Z,66.361747,-36.514318,-32.416724,HV,insulation_related_abnormality_suspected
TX-1,2026-07-08T11:30:00Z,67.873859,-36.546373,-32.458018,HV,insulation_related_abnormality_suspected
TX-1,2026-07-08T11:30:00Z,69.420427,-36.979659,-33.240483,HV,insulation_related_abnormality_suspected
TX-1,2026-07-08T11:30:00Z,71.002234,-37.201793,-34.580652,HV,insulation_related_abnormality_suspected
TX-1,2026-07-08T11:30:00Z,72.620085,-37.429757,-34.177442,HV,insulation_related_abnormality_suspected
TX-1,2026-07-08T11:30:00Z,74.274799,-37.73603,-35.107034,HV,insulation_related_abnormality_suspected
TX-1,2026-07-08T11:30:00Z,75.967218,-38.006409,-34.838253,HV,insulation_related_abnormality_suspected
TX-1,2026-07-08T11:30:00Z,77.6982,-38.425362,-36.050875,HV,insulation_related_abnormality_suspected
TX-1,2026-07-08T11:30:00Z,79.468624,-38.778704,-36.486355,HV,insulation_related_abnormality_suspected
TX-1,2026-07-08T11:30:00Z,81.279389,-39.031098,-36.427516,HV,insulation_related_abnormality_suspected
TX-1,2026-07-08T11:30:00Z,83.131414,-39.574543,-36.731846,HV,insulation_related_abnormality_suspected
TX-1,2026-07-08T11:30:00Z,85.025639,-39.838238,-37.232073,HV,insulation_related_abnormality_suspected
TX-1,2026-07-08T11:30:00Z,86.963025,-40.115789,-38.441619,HV,insulation_related_abnormality_suspected
TX-1,2026-07-08T11:30:00Z,88.944556,-40.358737,-37.890586,HV,insulation_related_abnormality_suspected
TX-1,2026-07-08T11:30:00Z,90.971239,-40.435589,-38.840936,HV,insulation_related_abnormality_suspected
TX-1,2026-07-08T11:30:00Z,93.044101,-40.911525,-38.638203,HV,insulation_related_abnormality_suspected
TX-1,2026-07-08T11:30:00Z,95.164196,-41.105451,-39.591342,HV,insulation_related_abnormality_suspected
TX-1,2026-07-08T11:30:00Z,97.332598,-41.118908,-39.118083,HV,insulation_related_abnormality_suspected
TX-1,2026-07-08T11:30:00Z,99.55041,-41.623542,-39.880087,HV,insulation_related_abnormality_suspected
TX-1,2026-07-08T11:30:00Z,101.818756,-41.706275,-40.318293,HV,insulation_related_abnormality_suspected
TX-1,2026-07-08T11:30:00Z,104.138789,-42.19353,-39.755383,HV,insulation_related_abnormality_suspected
TX-1,2026-07-08T11:30:00Z,106.511686,-42.310017,-40.168764,HV,insulation_related_abnormality_suspected
TX-1,2026-07-08T11:30:00Z,108.938652,-42.635953,-40.725356,HV,insulation_related_abnormality_suspected
TX-1,2026-07-08T11:30:00Z,111.420918,-42.746548,-40.10449,HV,insulation_related_abnormality_suspected
TX-1,2026-07-08T11:30:00Z,113.959745,-42.759412,-41.058317,HV,insulation_related_abnormality_suspected
TX-1,2026-07-08T11:30:00Z,116.556421,-43.321438,-41.059272,HV,insulation_related_abnormality_suspected
TX-1,2026-07-08T11:30:00Z,119.212265,-43.160836,-41.148655,HV,insulation_related_abnormality_suspected
TX-1,2026-07-08T11:30:00Z,121.928625,-43.340511,-41.683335,HV,insulation_related_abnormality_suspected
TX-1,2026-07-08T11:30:00Z,124.706879,-43.601786,-41.422508,HV,insulation_related_abnormality_suspected
TX-1,2026-07-08T11:30:00Z,127.548439,-43.852267,-41.997193,HV,insulation_related_abnormality_suspected
TX-1,2026-07-08T11:30:00Z,130.454746,-43.733394,-42.119779,HV,insulation_related_abnormality_suspected
TX-1,2026-07-08T11:30:00Z,133.427276,-43.918685,-41.580946,HV,insulation_related_abnormality_suspected
TX-1,2026-07-08T11:30:00Z,136.467537,-43.885709,-42.71378,HV,insulation_related_abnormality_suspected
TX-1,2026-07-08T11:30:00Z,139.577074,-43.985168,-43.43595,HV,insulation_related_abnormality_suspected
TX-1,2026-07-08T11:30:00Z,142.757464,-43.802756,-42.002572,HV,insulation_related_abnormality_suspected
TX-1,2026-07-08T11:30:00Z,146.010323,-44.120576,-41.807188,HV,insulation_related_abnormality_suspected
TX-1,2026-07-08T11:30:00Z,149.337301,-44.267318,-43.173888,HV,insulation_related_abnormality_suspected
TX-1,2026-07-08T11:30:00Z,152.740087,-44.10396,-43.977259,HV,insulation_related_abnormality_suspected
TX-1,2026-07-08T11:30:00Z,156.220408,-44.103381,-43.524309,HV,insulation_related_abnormality_suspected
TX-1,2026-07-08T11:30:00Z,159.780032,-43.927093,-43.719971,HV,insulation_related_abnormality_suspected
TX-1,2026-07-08T11:30:00Z,163.420766,-43.990009,-43.895482,HV,insulation_related_abnormality_suspected
TX-1,2026-07-08T11:30:00Z,167.144456,-44.036467,-44.48841,HV,insulation_related_abnormality_suspected
TX-1,2026-07-08T11:30:00Z,170.952994,-43.836395,-44.045084,HV,insulation_related_abnormality_suspected
TX-1,2026-07-08T11:30:00Z,174.848314,-44.192066,-44.312023,HV,insulation_related_abnormality_suspected
TX-1,2026-07-08T11:30:00Z,178.832391,-44.060381,-45.376271,HV,insulation_related_abnormality_suspected
TX-1,2026-07-08T11:30:00Z,182.90725,-44.047747,-44.767924,HV,insulation_related_abnormality_suspected
TX-1,2026-07-08T11:30:00Z,187.074958,-43.906151,-44.508624,HV,insulation_related_abnormality_suspected
TX-1,2026-07-08T11:30:00Z,191.33763,-43.988599,-45.556539,HV,insulation_related_abnormality_suspected
TX-1,2026-07-08T11:30:00Z,195.697432,-43.617679,-46.069878,HV,insulation_related_abnormality_suspected
TX-1,2026-07-08T11:30:00Z,200.156576,-43.67453,-46.315779,HV,insulation_related_abnormality_suspected
TX-1,2026-07-08T11:30:00Z,204.717325,-43.788409,-46.351652,HV,insulation_related_abnormality_suspected
TX-1,2026-07-08T11:30:00Z,209.381996,-43.646018,-47.643821,HV,insulation_related_abnormality_suspected
TX-1,2026-07-08T11:30:00Z,214.152955,-43.372799,-47.254823,HV,insulation_related_abnormality_suspected
TX-1,2026-07-08T11:30:00Z,219.032624,-43.22144,-47.861158,HV,insulation_related_abnormality_suspected
TX-1,2026-07-08T11:30:00Z,224.023481,-42.977088,-47.365674,HV,insulation_related_abnormality_suspected
TX-1,2026-07-08T11:30:00Z,229.12806,-42.771957,-48.589742,HV,insulation_related_abnormality_suspected
TX-1,2026-07-08T11:30:00Z,234.348951,-43.083179,-48.283557,HV,insulation_related_abnormality_suspected
TX-1,2026-07-08T11:30:00Z,239.688805,-43.234769,-49.838077,HV,insulation_related_abnormality_suspected
TX-1,2026-07-08T11:30:00Z,245.150332,-43.352626,-49.622568,HV,insulation_related_abnormality_suspected
TX-1,2026-07-08T11:30:00Z,250.736305,-42.945371,-50.20535,HV,insulation_related_abnormality_suspected
TX-1,2026-07-08T11:30:00Z,256.449559,-43.0671,-51.170769,HV,insulation_related_abnormality_suspected
TX-1,2026-07-08T11:30:00Z,262.292995,-42.974656,-51.256221,HV,insulation_related_abnormality_suspected
TX-1,2026-07-08T11:30:00Z,268.26958,-42.979506,-51.359716,HV,insulation_related_abnormality_suspected
TX-1,2026-07-08T11:30:00Z,274.382346,-42.892816,-52.504756,HV,insulation_related_abnormality_suspected
TX-1,2026-07-08T11:30:00Z,280.634397,-42.70493,-53.594908,HV,insulation_related_abnormality_suspected
TX-1,2026-07-08T11:30:00Z,287.028906,-42.843914,-53.479737,HV,insulation_related_abnormality_suspected
TX-1,2026-07-08T11:30:00Z,293.569121,-42.903746,-54.399251,HV,insulation_related_abnormality_suspected
TX-1,2026-07-08T11:30:00Z,300.25836,-43.057861,-54.750991,HV,insulation_related_abnormality_suspected
TX-1,2026-07-08T11:30:00Z,307.100019,-43.186539,-55.231831,HV,insulation_related_abnormality_suspected
TX-1,2026-07-08T11:30:00Z,314.097572,-43.05147,-56.475084,HV,insulation_related_abnormality_suspected
TX-1,2026-07-08T11:30:00Z,321.25457,-43.040171,-57.040266,HV,insulation_related_abnormality_suspected
TX-1,2026-07-08T11:30:00Z,328.574648,-42.830844,-56.80893,HV,insulation_related_abnormality_suspected
TX-1,2026-07-08T11:30:00Z,336.061519,-43.150653,-57.824152,HV,insulation_related_abnormality_suspected
TX-1,2026-07-08T11:30:00Z,343.718986,-43.106985,-59.258765,HV,insulation_related_abnormality_suspected
TX-1,2026-07-08T11:30:00Z,351.550936,-43.423273,-58.540131,HV,insulation_related_abnormality_suspected
TX-1,2026-07-08T11:30:00Z,359.561343,-43.629554,-59.368594,HV,insulation_related_abnormality_suspected
TX-1,2026-07-08T11:30:00Z,367.754275,-43.70907,-60.38768,HV,insulation_related_abnormality_suspected
TX-1,2026-07-08T11:30:00Z,376.13389,-43.794171,-61.253383,HV,insulation_related_abnormality_suspected
TX-1,2026-07-08T11:30:00Z,384.704443,-43.495279,-61.01558,HV,insulation_related_abnormality_suspected
TX-1,2026-07-08T11:30:00Z,393.470283,-44.074418,-61.830926,HV,insulation_related_abnormality_suspected
TX-1,2026-07-08T11:30:00Z,402.435861,-43.968969,-61.634667,HV,insulation_related_abnormality_suspected
TX-1,2026-07-08T11:30:00Z,411.605727,-44.379907,-63.031709,HV,insulation_related_abnormality_suspected
TX-1,2026-07-08T11:30:00Z,420.984538,-44.259929,-63.650567,HV,insulation_related_abnormality_suspected
TX-1,2026-07-08T11:30:00Z,430.577053,-44.501831,-64.470824,HV,insulation_related_abnormality_suspected
TX-1,2026-07-08T11:30:00Z,440.388142,-44.746897,-64.667041,HV,insulation_related_abnormality_suspected
TX-1,2026-07-08T11:30:00Z,450.422786,-44.896439,-65.323472,HV,insulation_related_abnormality_suspected
TX-1,2026-07-08T11:30:00Z,460.686078,-45.157718,-65.641404,HV,insulation_related_abnormality_suspected
TX-1,2026-07-08T11:30:00Z,471.183229,-45.163155,-66.906833,HV,insulation_related_abnormality_suspected
TX-1,2026-07-08T11:30:00Z,481.919567,-45.469398,-67.415111,HV,insulation_related_abnormality_suspected
TX-1,2026-07-08T11:30:00Z,492.900542,-45.755716,-67.960505,HV,insulation_related_abnormality_suspected
TX-1,2026-07-08T11:30:00Z,504.131728,-45.933055,-67.964594,HV,insulation_related_abnormality_suspected
TX-1,2026-07-08T11:30:00Z,515.618828,-45.882859,-68.176652,HV,insulation_related_abnormality_suspected
TX-1,2026-07-08T11:30:00Z,527.367671,-45.836304,-69.436596,HV,insulation_related_abnormality_suspected
TX-1,2026-07-08T11:30:00Z,539.384222,-46.209787,-69.880977,HV,insulation_related_abnormality_suspected
TX-1,2026-07-08T11:30:00Z,551.674582,-46.407584,-70.023415,HV,insulation_related_abnormality_suspected
TX-1,2026-07-08T11:30:00Z,564.244988,-46.497515,-70.664374,HV,insulation_related_abnormality_suspected
TX-1,2026-07-08T11:30:00Z,577.101823,-46.488938,-70.580438,HV,insulation_related_abnormality_suspected
TX-1,2026-07-08T11:30:00Z,590.251612,-46.789521,-72.234509,HV,insulation_related_abnormality_suspected
TX-1,2026-07-08T11:30:00Z,603.701031,-47.014132,-72.013604,HV,insulation_related_abnormality_suspected
TX-1,2026-07-08T11:30:00Z,617.456908,-46.908475,-72.320898,HV,insulation_related_abnormality_suspected
TX-1,2026-07-08T11:30:00Z,631.526224,-47.12333,-73.236333,HV,insulation_related_abnormality_suspected
TX-1,2026-07-08T11:30:00Z,645.916123,-47.061302,-72.968585,HV,insulation_related_abnormality_suspected
TX-1,2026-07-08T11:30:00Z,660.633909,-47.358558,-73.198308,HV,insulation_related_abnormality_suspected
TX-1,2026-07-08T11:30:00Z,675.687052,-47.65407,-73.135548,HV,insulation_related_abnormality_suspected
TX-1,2026-07-08T11:30:00Z,691.083195,-47.749648,-72.806162,HV,insulation_related_abnormality_suspected
TX-1,2026-07-08T11:30:00Z,706.830154,-47.360237,-73.518708,HV,insulation_related_abnormality_suspected
TX-1,2026-07-08T11:30:00Z,722.935921,-47.402039,-73.975217,HV,insulation_related_abnormality_suspected
TX-1,2026-07-08T11:30:00Z,739.408673,-47.729393,-73.700609,HV,insulation_related_abnormality_suspected
TX-1,2026-07-08T11:30:00Z,756.256771,-47.790961,-73.345746,HV,insulation_related_abnormality_suspected
TX-1,2026-07-08T11:30:00Z,773.488768,-47.534477,-74.216037,HV,insulation_related_abnormality_suspected
TX-1,2026-07-08T11:30:00Z,791.113412,-47.92928,-74.222841,HV,insulation_related_abnormality_suspected
TX-1,2026-07-08T11:30:00Z,809.13965,-47.896481,-73.641005,HV,insulation_related_abnormality_suspected
TX-1,2026-07-08T11:30:00Z,827.576632,-47.654611,-73.931916,HV,insulation_related_abnormality_suspected
TX-1,2026-07-08T11:30:00Z,846.433717,-47.789273,-73.536521,HV,insulation_related_abnormality_suspected
TX-1,2026-07-08T11:30:00Z,865.720478,-47.700369,-73.726864,HV,insulation_related_abnormality_suspected
TX-1,2026-07-08T11:30:00Z,885.446706,-47.68466,-73.34071,HV,insulation_related_abnormality_suspected
TX-1,2026-07-08T11:30:00Z,905.622413,-47.561618,-73.909922,HV,insulation_related_abnormality_suspected
TX-1,2026-07-08T11:30:00Z,926.257843,-47.345416,-73.350311,HV,insulation_related_abnormality_suspected
TX-1,2026-07-08T11:30:00Z,947.363469,-47.480067,-73.254995,HV,insulation_related_abnormality_suspected
TX-1,2026-07-08T11:30:00Z,968.950006,-47.327727,-73.458614,HV,insulation_related_abnormality_suspected
TX-1,2026-07-08T11:30:00Z,991.028412,-47.656818,-73.376179,HV,insulation_related_abnormality_suspected
TX-1,2026-07-08T11:30:00Z,1013.609895,-47.276692,-72.23276,HV,insulation_related_abnormality_suspected
TX-1,2026-07-08T11:30:00Z,1036.705917,-47.311925,-72.382254,HV,insulation_related_abnormality_suspected
TX-1,2026-07-08T11:30:00Z,1060.328203,-47.281163,-72.364992,HV,insulation_related_abnormality_suspected
TX-1,2026-07-08T11:30:00Z,1084.488744,-47.140719,-71.689049,HV,insulation_related_abnormality_suspected
TX-1,2026-07-08T11:30:00Z,1109.199805,-46.968457,-70.875106,HV,insulation_related_abnormality_suspected
TX-1,2026-07-08T11:30:00Z,1134.473931,-46.689931,-71.896576,HV,insulation_related_abnormality_suspected
TX-1,2026-07-08T11:30:00Z,1160.32395,-46.93585,-71.22417,HV,insulation_related_abnormality_suspected
TX-1,2026-07-08T11:30:00Z,1186.762985,-46.643436,-70.62025,HV,insulation_related_abnormality_suspected
TX-1,2026-07-08T11:30:00Z,1213.804457,-46.634325,-69.277671,HV,insulation_related_abnormality_suspected
TX-1,2026-07-08T11:30:00Z,1241.462094,-46.528009,-69.346784,HV,insulation_related_abnormality_suspected
TX-1,2026-07-08T11:30:00Z,1269.749936,-46.250039,-68.738393,HV,insulation_related_abnormality_suspected
TX-1,2026-07-08T11:30:00Z,1298.682342,-46.246695,-69.075947,HV,insulation_related_abnormality_suspected
TX-1,2026-07-08T11:30:00Z,1328.273998,-46.060032,-68.632585,HV,insulation_related_abnormality_suspected
TX-1,2026-07-08T11:30:00Z,1358.539928,-46.224192,-67.562158,HV,insulation_related_abnormality_suspected
TX-1,2026-07-08T11:30:00Z,1389.495494,-46.253767,-67.267431,HV,insulation_related_abnormality_suspected
TX-1,2026-07-08T11:30:00Z,1421.156411,-46.140098,-66.614994,HV,insulation_related_abnormality_suspected
TX-1,2026-07-08T11:30:00Z,1453.538751,-46.036827,-66.448959,HV,insulation_related_abnormality_suspected
TX-1,2026-07-08T11:30:00Z,1486.658952,-46.02364,-65.799061,HV,insulation_related_abnormality_suspected
TX-1,2026-07-08T11:30:00Z,1520.533827,-46.200601,-65.381906,HV,insulation_related_abnormality_suspected
TX-1,2026-07-08T11:30:00Z,1555.180571,-46.023671,-64.668669,HV,insulation_related_abnormality_suspected
TX-1,2026-07-08T11:30:00Z,1590.616773,-46.014326,-64.192754,HV,insulation_related_abnormality_suspected
TX-1,2026-07-08T11:30:00Z,1626.860421,-45.694734,-64.701803,HV,insulation_related_abnormality_suspected
TX-1,2026-07-08T11:30:00Z,1663.929913,-45.827498,-64.494907,HV,insulation_related_abnormality_suspected
TX-1,2026-07-08T11:30:00Z,1701.844068,-46.286883,-62.742595,HV,insulation_related_abnormality_suspected
TX-1,2026-07-08T11:30:00Z,1740.622131,-46.26533,-62.221905,HV,insulation_related_abnormality_suspected
TX-1,2026-07-08T11:30:00Z,1780.283787,-46.518702,-62.666565,HV,insulation_related_abnormality_suspected
TX-1,2026-07-08T11:30:00Z,1820.84917,-46.478494,-62.572341,HV,insulation_related_abnormality_suspected
TX-1,2026-07-08T11:30:00Z,1862.338873,-46.447021,-61.368738,HV,insulation_related_abnormality_suspected
TX-1,2026-07-08T11:30:00Z,1904.773956,-46.431683,-60.626826,HV,insulation_related_abnormality_suspected
TX-1,2026-07-08T11:30:00Z,1948.17596,-46.853726,-59.882726,HV,insulation_related_abnormality_suspected
TX-1,2026-07-08T11:30:00Z,1992.566919,-46.987699,-60.01048,HV,insulation_related_abnormality_suspected
TX-1,2026-07-08T11:30:00Z,2037.969366,-47.370025,-59.994299,HV,insulation_related_abnormality_suspected
TX-1,2026-07-08T11:30:00Z,2084.40635,-47.243491,-59.845507,HV,insulation_related_abnormality_suspected
TX-1,2026-07-08T11:30:00Z,2131.901442,-47.56201,-59.140897,HV,insulation_related_abnormality_suspected
TX-1,2026-07-08T11:30:00Z,2180.478753,-47.677544,-58.937435,HV,insulation_related_abnormality_suspected
TX-1,2026-07-08T11:30:00Z,2230.162942,-47.936527,-58.91139,HV,insulation_related_abnormality_suspected
TX-1,2026-07-08T11:30:00Z,2280.97923,-48.0368,-57.389132,HV,insulation_related_abnormality_suspected
TX-1,2026-07-08T11:30:00Z,2332.953414,-48.514126,-57.213641,HV,insulation_related_abnormality_suspected
TX-1,2026-07-08T11:30:00Z,2386.111876,-48.707773,-57.208244,HV,insulation_related_abnormality_suspected
TX-1,2026-07-08T11:30:00Z,2440.481603,-48.414273,-57.781842,HV,insulation_related_abnormality_suspected
TX-1,2026-07-08T11:30:00Z,2496.090193,-49.180622,-56.838151,HV,insulation_related_abnormality_suspected
TX-1,2026-07-08T11:30:00Z,2552.965875,-49.412956,-56.706663,HV,insulation_related_abnormality_suspected
TX-1,2026-07-08T11:30:00Z,2611.137522,-49.240053,-56.58338,HV,insulation_related_abnormality_suspected
TX-1,2026-07-08T11:30:00Z,2670.634662,-49.352322,-56.073747,HV,insulation_related_abnormality_suspected
TX-1,2026-07-08T11:30:00Z,2731.487499,-50.240749,-56.14779,HV,insulation_related_abnormality_suspected
TX-1,2026-07-08T11:30:00Z,2793.726923,-50.400705,-55.949139,HV,insulation_related_abnormality_suspected
TX-1,2026-07-08T11:30:00Z,2857.384528,-50.577287,-55.848243,HV,insulation_related_abnormality_suspected
TX-1,2026-07-08T11:30:00Z,2922.49263,-50.653942,-55.838993,HV,insulation_related_abnormality_suspected
