transformer_id,timestamp,frequency_hz,magnitude_db,phase_deg,winding,label
TX-1,2026-07-08T11:15:00Z,30.848695,-30.943639,-6.079538,HV,core_clamping_issue_suspected
TX-1,2026-07-08T11:15:00Z,31.55161,-30.965609,-7.258671,HV,core_clamping_issue_suspected
TX-1,2026-07-08T11:15:00Z,32.270542,-31.347747,-7.45944,HV,core_clamping_issue_suspected
TX-1,2026-07-08T11:15:00Z,33.005856,-31.242406,-8.404257,HV,core_clamping_issue_suspected
TX-1,2026-07-08T11:15:00Z,33.757924,-31.327554,-9.656671,HV,core_clamping_issue_suspected
TX-1,2026-07-08T11:15:00Z,34.527129,-31.41349,-10.75786,HV,core_clamping_issue_suspected
TX-1,2026-07-08T11:15:00Z,35.313861,-31.418568,-11.191087,HV,core_clamping_issue_suspected
TX-1,2026-07-08T11:15:00Z,36.11852,-31.21253,-12.257695,HV,core_clamping_issue_suspected
TX-1,2026-07-08T11:15:00Z,36.941513,-31.626804,-13.84199,HV,core_clamping_issue_suspected
TX-1,2026-07-08T11:15:00Z,37.783259,-31.413362,-14.225976,HV,core_clamping_issue_suspected
TX-1,2026-07-08T11:15:00Z,38.644185,-31.875037,-15.034965,HV,core_clamping_issue_suspected
TX-1,2026-07-08T11:15:00Z,39.524728,-31.739957,-16.444367,HV,core_clamping_issue_suspected
TX-1,2026-07-08T11:15:00Z,40.425334,-31.736297,-16.955745,HV,core_clamping_issue_suspected
TX-1,2026-07-08T11:15:00Z,41.346462,-31.748348,-18.562069,HV,core_clamping_issue_suspected
TX-1,2026-07-08T11:15:00Z,42.288579,-31.810428,-18.394181,HV,core_clamping_issue_suspected
TX-1,2026-07-08T11:15:00Z,43.252163,-31.88483,-19.376863,HV,core_clamping_issue_suspected
TX-1,2026-07-08T11:15:00Z,44.237702,-32.149325,-20.922147,HV,core_clamping_issue_suspected
TX-1,2026-07-08T11:15:00Z,45.245699,-32.266539,-21.617427,HV,core_clamping_issue_suspected
TX-1,2026-07-08T11:15:00Z,46.276663,-32.17611,-23.663911,HV,core_clamping_issue_suspected
TX-1,2026-07-08T11:15:00Z,47.331119,-32.448972,-24.094006,HV,core_clamping_issue_suspected
TX-1,2026-07-08T11:15:00Z,48.409601,-32.735283,-24.673859,HV,core_clamping_issue_suspected
TX-1,2026-07-08T11:15:00Z,49.512658,-32.846029,-25.902441,HV,core_clamping_issue_suspected
TX-1,2026-07-08T11:15:00Z,50.640849,-32.95471,-26.096478,HV,core_clamping_issue_suspected
TX-1,2026-07-08T11:15:00Z,51.794747,-32.891751,-26.482471,HV,core_clamping_issue_suspected
TX-1,2026-07-08T11:15:00Z,52.974937,-33.103324,-28.640837,HV,core_clamping_issue_suspected
TX-1,2026-07-08T11:15:00Z,54.182019,-33.188289,-29.382825,HV,core_clamping_issue_suspected
TX-1,2026-07-08T11:15:00Z,55.416606,-33.531842,-29.819407,HV,core_clamping_issue_suspected
TX-1,2026-07-08T11:15:00Z,56.679323,-33.628419,-30.122296,HV,core_clamping_issue_suspected
TX-1,2026-07-08T11:15:00Z,57.970813,-33.751123,-32.095625,HV,core_clamping_issue_suspected
TX-1,2026-07-08T11:15:00Z,59.291731,-34.092132,-32.3332,HV,core_clamping_issue_suspected
TX-1,2026-07-08T11:15:00Z,60.642747,-34.185612,-32.516135,HV,core_clamping_issue_suspected
TX-1,2026-07-08T11:15:00Z,62.024547,-34.569,-34.702456,HV,core_clamping_issue_suspected
TX-1,2026-07-08T11:15:00Z,63.437833,-34.746427,-35.336157,HV,core_clamping_issue_suspected
TX-1,2026-07-08T11:15:00Z,64.883321,-34.977593,-35.759717,HV,core_clamping_issue_suspected
TX-1,2026-07-08T11:15:00Z,66.361747,-35.333547,-36.54938,HV,core_clamping_issue_suspected
TX-1,2026-07-08T11:15:00Z,67.873859,-35.319759,-36.751122,HV,core_clamping_issue_suspected
TX-1,2026-07-08T11:15:00Z,69.420427,-35.70591,-37.698557,HV,core_clamping_issue_suspected
TX-1,2026-07-08T11:15:00Z,71.002234,-35.879605,-39.208261,HV,core_clamping_issue_suspected
TX-1,2026-07-08T11:15:00Z,72.620085,-36.057812,-38.979193,HV,core_clamping_issue_suspected
TX-1,2026-07-08T11:15:00Z,74.274799,-36.313002,-40.087572,HV,core_clamping_issue_suspected
TX-1,2026-07-08T11:15:00Z,75.967218,-36.53096,-40.002256,HV,core_clamping_issue_suspected
TX-1,2026-07-08T11:15:00Z,77.6982,-36.896148,-41.403051,HV,core_clamping_issue_suspected
TX-1,2026-07-08T11:15:00Z,79.468624,-37.194371,-42.031435,HV,core_clamping_issue_suspected
TX-1,2026-07-08T11:15:00Z,81.279389,-37.39029,-42.170253,HV,core_clamping_issue_suspected
TX-1,2026-07-08T11:15:00Z,83.131414,-37.875895,-42.677008,HV,core_clamping_issue_suspected
TX-1,2026-07-08T11:15:00Z,85.025639,-38.080386,-43.384438,HV,core_clamping_issue_suspected
TX-1,2026-07-08T11:15:00Z,86.963025,-38.297365,-44.805971,HV,core_clamping_issue_suspected
TX-1,2026-07-08T11:15:00Z,88.944556,-38.478375,-44.47171,HV,core_clamping_issue_suspected
TX-1,2026-07-08T11:15:00Z,90.971239,-38.491923,-45.643609,HV,core_clamping_issue_suspected
TX-1,2026-07-08T11:15:00Z,93.044101,-38.903193,-45.667192,HV,core_clamping_issue_suspected
TX-1,2026-07-08T11:15:00Z,95.164196,-39.031098,-46.851395,HV,core_clamping_issue_suspected
TX-1,2026-07-08T11:15:00Z,97.332598,-38.977182,-46.613928,HV,core_clamping_issue_suspected
TX-1,2026-07-08T11:15:00Z,99.55041,-39.413102,-47.616418,HV,core_clamping_issue_suspected
TX-1,2026-07-08T11:15:00Z,101.818756,-39.42579,-48.299771,HV,core_clamping_issue_suspected
TX-1,2026-07-08T11:15:00Z,104.138789,-39.84168,-47.986624,HV,core_clamping_issue_suspected
TX-1,2026-07-08T11:15:00Z,106.511686,-39.885499,-48.654337,HV,core_clamping_issue_suspected
TX-1,2026-07-08T11:15:00Z,108.938652,-40.137478,-49.469772,HV,core_clamping_issue_suspected
TX-1,2026-07-08T11:15:00Z,111.420918,-40.172846,-49.112196,HV,core_clamping_issue_suspected
TX-1,2026-07-08T11:15:00Z,113.959745,-40.109233,-50.333689,HV,core_clamping_issue_suspected
TX-1,2026-07-08T11:15:00Z,116.556421,-40.593554,-50.606609,HV,core_clamping_issue_suspected
TX-1,2026-07-08T11:15:00Z,119.212265,-40.354044,-50.972171,HV,core_clamping_issue_suspected
TX-1,2026-07-08T11:15:00Z,121.928625,-40.453634,-51.78715,HV,core_clamping_issue_suspected
TX-1,2026-07-08T11:15:00Z,124.706879,-40.633677,-51.810642,HV,core_clamping_issue_suspected
TX-1,2026-07-08T11:15:00Z,127.548439,-40.801807,-52.673556,HV,core_clamping_issue_suspected
TX-1,2026-07-08T11:15:00Z,130.454746,-40.599499,-53.088169,HV,core_clamping_issue_suspected
TX-1,2026-07-08T11:15:00Z,133.427276,-40.700306,-52.845035,HV,core_clamping_issue_suspected
TX-1,2026-07-08T11:15:00Z,136.467537,-40.581834,-54.277111,HV,core_clamping_issue_suspected
TX-1,2026-07-08T11:15:00Z,139.577074,-40.594823,-55.301924,HV,core_clamping_issue_suspected
TX-1,2026-07-08T11:15:00Z,142.757464,-40.325012,-54.174446,HV,core_clamping_issue_suspected
TX-1,2026-07-08T11:15:00Z,146.010323,-40.554544,-54.288066,HV,core_clamping_issue_suspected
TX-1,2026-07-08T11:15:00Z,149.337301,-40.612157,-55.966709,HV,core_clamping_issue_suspected
TX-1,2026-07-08T11:15:00Z,152.740087,-40.358877,-57.084797,HV,core_clamping_issue_suspected
TX-1,2026-07-08T11:15:00Z,156.220408,-40.267632,-56.949158,HV,core_clamping_issue_suspected
TX-1,2026-07-08T11:15:00Z,159.780032,-39.999989,-57.464545,HV,core_clamping_issue_suspected
TX-1,2026-07-08T11:15:00Z,163.420766,-39.970913,-57.962001,HV,core_clamping_issue_suspected
TX-1,2026-07-08T11:15:00Z,167.144456,-39.924799,-58.878898,HV,core_clamping_issue_suspected
TX-1,2026-07-08T11:15:00Z,170.952994,-39.631632,-58.761361,HV,core_clamping_issue_suspected
TX-1,2026-07-08T11:15:00Z,174.848314,-39.893747,-59.355699,HV,core_clamping_issue_suspected
TX-1,2026-07-08T11:15:00Z,178.832391,-39.668107,-60.748736,HV,core_clamping_issue_suspected
TX-1,2026-07-08T11:15:00Z,182.90725,-39.561182,-60.470346,HV,core_clamping_issue_suspected
TX-1,2026-07-08T11:15:00Z,187.074958,-39.325025,-60.54194,HV,core_clamping_issue_suspected
TX-1,2026-07-08T11:15:00Z,191.33763,-39.312712,-61.921452,HV,core_clamping_issue_suspected
TX-1,2026-07-08T11:15:00Z,195.697432,-38.846896,-62.766851,HV,core_clamping_issue_suspected
TX-1,2026-07-08T11:15:00Z,200.156576,-38.808789,-63.345027,HV,core_clamping_issue_suspected
TX-1,2026-07-08T11:15:00Z,204.717325,-38.82772,-63.713139,HV,core_clamping_issue_suspected
TX-1,2026-07-08T11:15:00Z,209.381996,-38.590465,-65.337255,HV,core_clamping_issue_suspected
TX-1,2026-07-08T11:15:00Z,214.152955,-38.222539,-65.279651,HV,core_clamping_issue_suspected
TX-1,2026-07-08T11:15:00Z,219.032624,-37.976708,-66.216564,HV,core_clamping_issue_suspected
TX-1,2026-07-08T11:15:00Z,224.023481,-37.638196,-66.050571,HV,core_clamping_issue_suspected
TX-1,2026-07-08T11:15:00Z,229.12806,-37.339296,-67.602772,HV,core_clamping_issue_suspected
TX-1,2026-07-08T11:15:00Z,234.348951,-37.557217,-67.623084,HV,core_clamping_issue_suspected
TX-1,2026-07-08T11:15:00Z,239.688805,-37.616056,-69.502187,HV,core_clamping_issue_suspected
TX-1,2026-07-08T11:15:00Z,245.150332,-37.641792,-69.609066,HV,core_clamping_issue_suspected
TX-1,2026-07-08T11:15:00Z,250.736305,-37.143128,-70.511755,HV,core_clamping_issue_suspected
TX-1,2026-07-08T11:15:00Z,256.449559,-37.174241,-71.794314,HV,core_clamping_issue_suspected
TX-1,2026-07-08T11:15:00Z,262.292995,-36.992057,-72.193851,HV,core_clamping_issue_suspected
TX-1,2026-07-08T11:15:00Z,268.26958,-36.908126,-72.608086,HV,core_clamping_issue_suspected
TX-1,2026-07-08T11:15:00Z,274.382346,-36.733696,-74.060231,HV,core_clamping_issue_suspected
TX-1,2026-07-08T11:15:00Z,280.634397,-36.459193,-75.453562,HV,core_clamping_issue_suspected
TX-1,2026-07-08T11:15:00Z,287.028906,-36.512767,-75.637351,HV,core_clamping_issue_suspected
TX-1,2026-07-08T11:15:00Z,293.569121,-36.488476,-76.851317,HV,core_clamping_issue_suspected
TX-1,2026-07-08T11:15:00Z,300.25836,-36.55984,-77.49271,HV,core_clamping_issue_suspected
TX-1,2026-07-08T11:15:00Z,307.100019,-36.607218,-78.258117,HV,core_clamping_issue_suspected
TX-1,2026-07-08T11:15:00Z,314.097572,-36.392382,-79.780562,HV,core_clamping_issue_suspected
TX-1,2026-07-08T11:15:00Z,321.25457,-36.30293,-80.619279,HV,core_clamping_issue_suspected
TX-1,2026-07-08T11:15:00Z,328.574648,-36.01714,-80.655539,HV,core_clamping_issue_suspected
TX-1,2026-07-08T11:15:00Z,336.061519,-36.262256,-81.932141,HV,core_clamping_issue_suspected
TX-1,2026-07-08T11:15:00Z,343.718986,-36.145741,-83.621645,HV,core_clamping_issue_suspected
TX-1,2026-07-08T11:15:00Z,351.550936,-36.391105,-83.151146,HV,core_clamping_issue_suspected
TX-1,2026-07-08T11:15:00Z,359.561343,-36.528457,-84.220723,HV,core_clamping_issue_suspected
TX-1,2026-07-08T11:15:00Z,367.754275,-36.541113,-85.473648,HV,core_clamping_issue_suspected
TX-1,2026-07-08T11:15:00Z,376.13389,-36.561494,-86.565665,HV,core_clamping_issue_suspected
TX-1,2026-07-08T11:15:00Z,384.704443,-36.200089,-86.546408,HV,core_clamping_issue_suspected
TX-1,2026-07-08T11:15:00Z,393.470283,-36.718992,-87.572297,HV,core_clamping_issue_suspected
TX-1,2026-07-08T11:15:00Z,402.435861,-36.555646,-87.578352,HV,core_clamping_issue_suspected
TX-1,2026-07-08T11:15:00Z,411.605727,-36.91109,-89.169263,HV,core_clamping_issue_suspected
TX-1,2026-07-08T11:15:00Z,420.984538,-36.738083,-89.973336,HV,core_clamping_issue_suspected
TX-1,2026-07-08T11:15:00Z,430.577053,-36.929477,-90.969956,HV,core_clamping_issue_suspected
TX-1,2026-07-08T11:15:00Z,440.388142,-37.126613,-91.333494,HV,core_clamping_issue_suspected
TX-1,2026-07-08T11:15:00Z,450.422786,-37.230855,-92.148029,HV,core_clamping_issue_suspected
TX-1,2026-07-08T11:15:00Z,460.686078,-37.449514,-92.614677,HV,core_clamping_issue_suspected
TX-1,2026-07-08T11:15:00Z,471.183229,-37.41506,-94.019278,HV,core_clamping_issue_suspected
TX-1,2026-07-08T11:15:00Z,481.919567,-37.684184,-94.657037,HV,core_clamping_issue_suspected
TX-1,2026-07-08T11:15:00Z,492.900542,-37.936197,-95.322083,HV,core_clamping_issue_suspected
TX-1,2026-07-08T11:15:00Z,504.131728,-38.082084,-95.435872,HV,core_clamping_issue_suspected
TX-1,2026-07-08T11:15:00Z,515.618828,-38.003324,-95.747561,HV,core_clamping_issue_suspected
TX-1,2026-07-08T11:15:00Z,527.367671,-37.931125,-97.096962,HV,core_clamping_issue_suspected
TX-1,2026-07-08T11:15:00Z,539.384222,-38.281913,-97.620532,HV,core_clamping_issue_suspected
TX-1,2026-07-08T11:15:00Z,551.674582,-38.459989,-97.831805,HV,core_clamping_issue_suspected
TX-1,2026-07-08T11:15:00Z,564.244988,-38.533197,-98.53117,HV,core_clamping_issue_suspected
TX-1,2026-07-08T11:15:00Z,577.101823,-38.510913,-98.495146,HV,core_clamping_issue_suspected
TX-1,2026-07-08T11:15:00Z,590.251612,-38.800819,-100.186577,HV,core_clamping_issue_suspected
TX-1,2026-07-08T11:15:00Z,603.701031,-39.017797,-99.992435,HV,core_clamping_issue_suspected
TX-1,2026-07-08T11:15:00Z,617.456908,-38.907558,-100.315857,HV,core_clamping_issue_suspected
TX-1,2026-07-08T11:15:00Z,631.526224,-39.120887,-101.236756,HV,core_clamping_issue_suspected
TX-1,2026-07-08T11:15:00Z,645.916123,-39.060391,-100.96379,HV,core_clamping_issue_suspected
TX-1,2026-07-08T11:15:00Z,660.633909,-39.362233,-101.177603,HV,core_clamping_issue_suspected
TX-1,2026-07-08T11:15:00Z,675.687052,-39.665381,-101.088241,HV,core_clamping_issue_suspected
TX-1,2026-07-08T11:15:00Z,691.083195,-39.771636,-100.721574,HV,core_clamping_issue_suspected
TX-1,2026-07-08T11:15:00Z,706.830154,-39.395931,-101.386179,HV,core_clamping_issue_suspected
TX-1,2026-07-08T11:15:00Z,722.935921,-39.454449,-101.784122,HV,core_clamping_issue_suspected
TX-1,2026-07-08T11:15:00Z,739.408673,-39.801511,-101.440364,HV,core_clamping_issue_suspected
TX-1,2026-07-08T11:15:00Z,756.256771,-39.885755,-101.005827,HV,core_clamping_issue_suspected
TX-1,2026-07-08T11:15:00Z,773.488768,-39.65489,-101.785988,HV,core_clamping_issue_suspected
TX-1,2026-07-08T11:15:00Z,791.113412,-40.078224,-101.692289,HV,core_clamping_issue_suspected
TX-1,2026-07-08T11:15:00Z,809.13965,-40.076835,-100.999678,HV,core_clamping_issue_suspected
TX-1,2026-07-08T11:15:00Z,827.576632,-39.869219,-101.169652,HV,core_clamping_issue_suspected
TX-1,2026-07-08T11:15:00Z,846.433717,-40.040938,-100.643291,HV,core_clamping_issue_suspected
TX-1,2026-07-08T11:15:00Z,865.720478,-39.991852,-100.692782,HV,core_clamping_issue_suspected
TX-1,2026-07-08T11:15:00Z,885.446706,-40.018677,-100.156052,HV,core_clamping_issue_suspected
TX-1,2026-07-08T11:15:00Z,905.622413,-39.940837,-100.565144,HV,core_clamping_issue_suspected
TX-1,2026-07-08T11:15:00Z,926.257843,-39.772452,-99.836066,HV,core_clamping_issue_suspected
TX-1,2026-07-08T11:15:00Z,947.363469,-39.957482,-99.562146,HV,core_clamping_issue_suspected
TX-1,2026-07-08T11:15:00Z,968.950006,-39.858028,-99.578253,HV,core_clamping_issue_suspected
TX-1,2026-07-08T11:15:00Z,991.028412,-40.24245,-99.299642,HV,core_clamping_issue_suspected
TX-1,2026-07-08T11:15:00Z,1013.609895,-39.92004,-97.951641,HV,core_clamping_issue_suspected
TX-1,2026-07-08T11:15:00Z,1036.705917,-40.01531,-97.888418,HV,core_clamping_issue_suspected
TX-1,2026-07-08T11:15:00Z,1060.328203,-40.046841,-97.650583,HV,core_clamping_issue_suspected
TX-1,2026-07-08T11:15:00Z,1084.488744,-39.970877,-96.746505,HV,core_clamping_issue_suspected
TX-1,2026-07-08T11:15:00Z,1109.199805,-39.86521,-95.697162,HV,core_clamping_issue_suspected
TX-1,2026-07-08T11:15:00Z,1134.473931,-39.655324,-96.476267,HV,core_clamping_issue_suspected
TX-1,2026-07-08T11:15:00Z,1160.32395,-39.971855,-95.554839,HV,core_clamping_issue_suspected
TX-1,2026-07-08T11:15:00Z,1186.762985,-39.751948,-94.695543,HV,core_clamping_issue_suspected
TX-1,2026-07-08T11:15:00Z,1213.804457,-39.817163,-93.091537,HV,core_clamping_issue_suspected
TX-1,2026-07-08T11:15:00Z,1241.462094,-39.786913,-92.893466,HV,core_clamping_issue_suspected
TX-1,2026-07-08T11:15:00Z,1269.749936,-39.586672,-92.012424,HV,core_clamping_issue_suspected
TX-1,2026-07-08T11:15:00Z,1298.682342,-39.662637,-92.072135,HV,core_clamping_issue_suspected
TX-1,2026-07-08T11:15:00Z,1328.273998,-39.556783,-91.346007,HV,core_clamping_issue_suspected
TX-1,2026-07-08T11:15:00Z,1358.539928,-39.803169,-89.988141,HV,core_clamping_issue_suspected
TX-1,2026-07-08T11:15:00Z,1389.495494,-39.916303,-89.401541,HV,core_clamping_issue_suspected
TX-1,2026-07-08T11:15:00Z,1421.156411,-39.887445,-88.45302,HV,core_clamping_issue_suspected
TX-1,2026-07-08T11:15:00Z,1453.538751,-39.870151,-87.986896,HV,core_clamping_issue_suspected
TX-1,2026-07-08T11:15:00Z,1486.658952,-39.944024,-87.033098,HV,core_clamping_issue_suspected
TX-1,2026-07-08T11:15:00Z,1520.533827,-40.209044,-86.308412,HV,core_clamping_issue_suspected
TX-1,2026-07-08T11:15:00Z,1555.180571,-40.121085,-85.284182,HV,core_clamping_issue_suspected
TX-1,2026-07-08T11:15:00Z,1590.616773,-40.20154,-84.493972,HV,core_clamping_issue_suspected
TX-1,2026-07-08T11:15:00Z,1626.860421,-39.972492,-84.68558,HV,core_clamping_issue_suspected
TX-1,2026-07-08T11:15:00Z,1663.929913,-40.196462,-84.158251,HV,core_clamping_issue_suspected
TX-1,2026-07-08T11:15:00Z,1701.844068,-40.747628,-82.082671,HV,core_clamping_issue_suspected
TX-1,2026-07-08T11:15:00Z,1740.622131,-40.818351,-81.236043,HV,core_clamping_issue_suspected
TX-1,2026-07-08T11:15:00Z,1780.283787,-41.164409,-81.352272,HV,core_clamping_issue_suspected
TX-1,2026-07-08T11:15:00Z,1820.84917,-41.217218,-80.927316,HV,core_clamping_issue_suspected
TX-1,2026-07-08T11:15:00Z,1862.338873,-41.279008,-79.390896,HV,core_clamping_issue_suspected
TX-1,2026-07-08T11:15:00Z,1904.773956,-41.357102,-78.314323,HV,core_clamping_issue_suspected
TX-1,2026-07-08T11:15:00Z,1948.17596,-41.872667,-77.233988,HV,core_clamping_issue_suspected
TX-1,2026-07-08T11:15:00Z,1992.566919,-42.100171,-77.024237,HV,core_clamping_issue_suspected
TX-1,2026-07-08T11:15:00Z,2037.969366,-42.575964,-76.669617,HV,core_clamping_issue_suspected
TX-1,2026-07-08T11:15:00Z,2084.40635,-42.542755,-76.181826,HV,core_clamping_issue_suspected
TX-1,2026-07-08T11:15:00Z,2131.901442,-42.954383,-75.138064,HV,core_clamping_issue_suspected
TX-1,2026-07-08T11:15:00Z,2180.478753,-43.162738,-74.595738,HV,core_clamping_issue_suspected
TX-1,2026-07-08T11:15:00Z,2230.162942,-43.514182,-74.231589,HV,core_clamping_issue_suspected
TX-1,2026-07-08T11:15:00Z,2280.97923,-43.706486,-72.372481,HV,core_clamping_issue_suspected
TX-1,2026-07-08T11:15:00Z,2332.953414,-44.275346,-71.86191,HV,core_clamping_issue_suspected
TX-1,2026-07-08T11:15:00Z,2386.111876,-44.559961,-71.52373,HV,core_clamping_issue_suspected
TX-1,2026-07-08T11:15:00Z,2440.481603,-44.356799,-71.767369,HV,core_clamping_issue_suspected
TX-1,2026-07-08T11:15:00Z,2496.090193,-45.212794,-70.497061,HV,core_clamping_issue_suspected
TX-1,2026-07-08T11:15:00Z,2552.965875,-45.534019,-70.042798,HV,core_clamping_issue_suspected
TX-1,2026-07-08T11:15:00Z,2611.137522,-45.449193,-69.601048,HV,core_clamping_issue_suspected
TX-1,2026-07-08T11:15:00Z,2670.634662,-45.648667,-68.777678,HV,core_clamping_issue_suspected
TX-1,2026-07-08T11:15:00Z,2731.487499,-46.623369,-68.543078,HV,core_clamping_issue_suspected
TX-1,2026-07-08T11:15:00Z,2793.726923,-46.868618,-68.041176,HV,core_clamping_issue_suspected
TX-1,2026-07-08T11:15:00Z,2857.384528,-47.129458,-67.642638,HV,core_clamping_issue_suspected
TX-1,2026-07-08T11:15:00Z,2922.49263,-47.289284,-67.341482,HV,core_clamping_issue_suspected
TX-1,2026-07-08T11:15:00Z,2989.084279,-48.06413,-67.791661,HV,core_clamping_issue_suspected
TX-1,2026-07-08T11:15:00Z,3057.19328,-48.319064,-66.664973,HV,core_clamping_issue_suspected
TX-1,2026-07-08T11:15:00Z,3126.854206,-48.529557,-66.560587,HV,core_clamping_issue_suspected
TX-1,2026-07-08T11:15:00Z,3198.102419,-48.941627,-66.508846,HV,core_clamping_issue_suspected
TX-1,2026-07-08T11:15:00Z,3270.974088,-49.419858,-65.001651,HV,core_clamping_issue_suspected
TX-1,2026-07-08T11:15:00Z,3345.506204,-49.735155,-64.678409,HV,core_clamping_issue_suspected
TX-1,2026-07-08T11:15:00Z,3421.736601,-50.267203,-64.539541,HV,core_clamping_issue_suspected
TX-1,2026-07-08T11:15:00Z,3499.703978,-50.436052,-64.711329,HV,core_clamping_issue_suspected
TX-1,2026-07-08T11:15:00Z,3579.447912,-50.772391,-64.019625,HV,core_clamping_issue_suspected
